fid,id_tramo,id_vial,tipo_tramo,tipo_tramd,calzada,calzadad,acceso,accesod,firme,firmed,ncarriles,sentido,sentidod,situacion,situaciond,estadofis,estadofisd,tipovehic,tipovehicd,titular,titulard,orden,ordend,fuente_t,fuente_td,codigo,dgc_via,clase,clased,tipo_vial,tipo_viald,nombre,nombre_alt,fuente_v,fuente_vd,alta_db
199004,502970001702,502970006092,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029704390,2045,2000,Urbano,2122,CALLE,JOSE M BLECUA (MIRALBUENO),Desconocido,4,Instituto Nacional de Estadística,2021-05-09
203351,502970006156,502970007114,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029718540,559,2000,Urbano,2122,CALLE,JOSE M MATHEU,Desconocido,4,Instituto Nacional de Estadística,2024-04-23
202701,502970005394,502970006055,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,100,Solo peatón,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029703990,2438,2000,Urbano,2122,CALLE,JOSE MARIA BELTRAN,Desconocido,4,Instituto Nacional de Estadística,2023-08-07
206462,502970009752,502970006621,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029711972,3038,2000,Urbano,2390,PLAZA,JOSE MARIA FORQUE,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
204391,502970007283,502970000732,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029715773,391,2000,Urbano,2122,CALLE,JOSE MARIA LACARRA DE MIGUEL,LACARRA DE MIGUEL,4,Instituto Nacional de Estadística,2023-09-21
233218,502979009020,502970008372,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029720222,3608,2000,Urbano,2122,CALLE,JOSE MARIA MUÑOZ DAMIAN (MIRALBUENO),Desconocido,2,Dirección General del Catastro,2023-09-21
200510,502970003167,502970007094,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,1,Único,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029718330,2327,2000,Urbano,2122,CALLE,JOSE MARTI,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
202606,502970005281,502970007097,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029718345,2937,2000,Urbano,2122,CALLE,JOSE MARTIN ORTEGA,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
199636,502970002320,502970007103,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029718420,1457,2000,Urbano,2122,CALLE,JOSE MARTINEZ RUIZ AZORIN,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
205038,502970008001,502970007257,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029720640,1450,2000,Urbano,2122,CALLE,JOSE NEBRA,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
197677,502970000435,502970007326,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029721620,1315,2000,Urbano,2122,CALLE,JOSE OTO,Desconocido,4,Instituto Nacional de Estadística,2024-04-23
225820,502970037391,502970007342,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029721810,2462,2000,Urbano,2122,CALLE,JOSE PALACIOS,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
203255,502970006051,502970007373,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,100,Solo peatón,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029722205,2839,2000,Urbano,2122,CALLE,JOSE PARDO ASSO,Desconocido,4,Instituto Nacional de Estadística,2023-08-07
204111,502970006970,502970007377,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029722260,1481,2000,Urbano,2122,CALLE,JOSE PARICIO FRONTIÑAN,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
200786,502970003437,502970007412,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029722720,683,2000,Urbano,2122,CALLE,JOSE PELLICER,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
202289,502970004915,502970007558,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029724870,2914,2000,Urbano,2122,CALLE,JOSE RAMIREZ,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
203025,502970005805,502970008310,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,100,Solo peatón,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029702165,2990,2000,Urbano,2264,GTA,JOSE RAMON ARANA (SANTA ISABEL),Desconocido,4,Instituto Nacional de Estadística,2021-05-09
205052,502970008016,502970000819,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029726575,556,2000,Urbano,2122,CALLE,JOSE SALARRULLANA DE DIOS,JOSE SALARRULLANA DE DIOS,4,Instituto Nacional de Estadística,2023-09-21
203868,502970006718,502970007928,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029730800,991,2000,Urbano,2390,PLAZA,JOSE SINUES URBIOLA,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
205169,502970008148,502970008244,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029734520,1000,2000,Urbano,2122,CALLE,JOSE ZORRILLA,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
202604,502970005279,502970008264,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029715480,1703,2000,Urbano,2122,CALLE,JOSE-ANTONIO (PADRE E HIJO),Desconocido,4,Instituto Nacional de Estadística,2023-09-21
199652,502970002336,502970005855,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029701445,895,2000,Urbano,2122,CALLE,JOSEFA AMAR Y BORBON,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
202582,502970005252,502970006040,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,1,Único,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029703825,3437,2000,Urbano,2122,CALLE,JOSEFA BAYEU,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
204845,502970007790,502970006771,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029713847,3458,2000,Urbano,2122,CALLE,JOSEPH HAYDN,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
197888,502970000620,502970006887,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029715530,2628,2000,Urbano,2066,AVDA,JOTA (GARRAPINILLOS),Desconocido,4,Instituto Nacional de Estadística,2021-05-09
198490,502970001208,502970006885,2,Nudo,1,Única,1,Libre,1,Pavimentado,2,1,Único,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,3,Tercer orden,1,Instituto Geográfico Nacional,5029715520,459,1005,Carretera multicarril,2066,AVDA,JOTA (LA),Desconocido,4,Instituto Nacional de Estadística,2022-06-07
205543,502970008552,502970006889,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029715540,460,2000,Urbano,2122,CALLE,JOYA (LA),Desconocido,4,Instituto Nacional de Estadística,2021-05-09
205282,502970008279,502970006001,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029703137,2951,2000,Urbano,2122,CALLE,JUAN AGUSTIN BADIN,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
198653,502970001367,502970007131,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029718760,563,2000,Urbano,2122,CALLE,JUAN BAUTISTA DEL MAZO,Desconocido,4,Instituto Nacional de Estadística,2024-04-23
203477,502970006299,502970006947,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029716375,2559,2000,Urbano,2122,CALLE,JUAN BAUTISTA LABAÑA,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
197598,502970000365,502970006119,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029704770,2488,2000,Urbano,2122,CALLE,JUAN BRAVO,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
202189,502970004818,502970006123,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029704820,1608,2000,Urbano,2122,CALLE,JUAN BREGANTE,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
202794,502970005506,502970000628,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029705285,1256,2000,Urbano,2122,CALLE,JUAN CABRE AGUILO,Desconocido,4,Instituto Nacional de Estadística,2023-09-21
205166,502970008145,502970006157,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029705300,151,2000,Urbano,2122,CALLE,JUAN CABRERO,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
204452,502970007353,502970006890,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029715550,2537,2000,Urbano,2066,AVDA,JUAN CARLOS I,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
201372,502970004016,502970006343,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029708000,233,2000,Urbano,2122,CALLE,JUAN COLOMA,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
198121,502970000846,502970006313,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029707450,2316,2000,Urbano,2122,CALLE,JUAN DE LA CIERVA,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
201811,502970004449,502970008175,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029733610,2302,2000,Urbano,2122,CALLE,JUAN DE LAS VIÑAS,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
204922,502970007874,502970005908,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029702040,1500,2000,Urbano,2122,CALLE,JUAN II DE ARAGON,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
203184,502970005976,502970000605,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029702330,3955,2000,Urbano,2122,CALLE,JUAN JOSE ARENAS,Desconocido,4,Instituto Nacional de Estadística,2023-09-21
201202,502970003849,502970006664,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712480,1040,2000,Urbano,2122,CALLE,JUAN JOSE GARATE,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
200253,502970002920,502970007012,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029717200,510,2000,Urbano,2122,CALLE,JUAN JOSE LORENTE,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
204557,502970007471,502970007614,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029725660,765,2000,Urbano,2122,CALLE,JUAN JOSE RIVAS,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
205352,502970008351,502970006720,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029713260,1264,2000,Urbano,2122,CALLE,JUAN MARTIN GOICOECHEA,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
203236,502970006029,502970000743,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029718354,3953,2000,Urbano,2122,CALLE,JUAN MARTIN SAURAS,Desconocido,4,Instituto Nacional de Estadística,2023-09-21
199868,502970002546,502970007185,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029719600,583,2000,Urbano,2122,CALLE,JUAN MONEVA,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
200706,502970003359,502970006103,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029704540,127,2000,Urbano,2122,CALLE,JUAN PABLO BONET,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
204534,502970007445,502970006891,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,1,Único,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029715555,2568,2000,Urbano,2122,CALLE,JUAN PABLO II,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
197597,502970000364,502970007339,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029721768,2728,2000,Urbano,2122,CALLE,JUAN PADILLA (BLOQUES),Desconocido,4,Instituto Nacional de Estadística,2023-09-21
202731,502970005434,502970006880,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,100,Solo peatón,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029715410,2517,2000,Urbano,2122,CALLE,JUAN RAMON JIMENEZ,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
205097,502970008067,502970006892,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029715580,1369,2000,Urbano,2122,CALLE,JUAN XXII,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
199048,502970001744,502970006893,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,100,Solo peatón,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029715600,461,2000,Urbano,2122,CALLE,JUAN XXIII,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
204506,502970007416,502970006822,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029714580,1370,2000,Urbano,2122,CALLE,JUANA DE IBARBOUROU,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
199725,502970002406,502970000694,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029711995,174,2000,Urbano,2122,CALLE,JUANA FRANCES,Desconocido,4,Instituto Nacional de Estadística,2023-09-21
203243,502970006037,502970007372,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029722200,671,2000,Urbano,2122,CALLE,JUANITO PARDO,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
205255,502970008244,502970006049,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029703920,1327,2000,Urbano,2122,CALLE,JULIAN BEL,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
202411,502970005075,502970006654,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,1,Único,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712345,3423,2000,Urbano,2122,CALLE,JULIAN GALLEGO,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
206468,502970009760,502970007115,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029718550,Desconocido,2000,Urbano,2122,CALLE,JULIAN MATUTE,Desconocido,4,Instituto Nacional de Estadística,2023-09-21
203836,502970006684,502970007596,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029725420,766,2000,Urbano,2122,CALLE,JULIAN RIBERA,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
199576,502970002261,502970007883,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029730180,1086,2000,Urbano,2122,CALLE,JULIAN SANZ IBAÑEZ,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
198867,502970001572,502970006933,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029716140,Desconocido,2000,Urbano,2162,CLLON,JULIANA LARENA,Desconocido,4,Instituto Nacional de Estadística,2023-09-21
199828,502970002507,502970000735,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029716120,477,2000,Urbano,2122,CALLE,JULIANA LARENA,Desconocido,4,Instituto Nacional de Estadística,2024-04-10
198041,502970000769,502970006182,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029705575,3416,2000,Urbano,2122,CALLE,JULIO CALVO ALFARO (SANTA ISABEL),Desconocido,4,Instituto Nacional de Estadística,2021-05-09
